                 1581.13 0.226146 56.7156
                 1581.03 0.228437 57.048
                 1580.92 0.230747 57.3803
                 1580.82 0.233074 57.7127
                 1580.72 0.235419 58.045
                 1580.61 0.237783 58.3774
                 1580.51 0.240165 58.7098
                 1580.4 0.242566 59.0421
                 1580.3 0.244986 59.3745
                 1580.19 0.247424 59.7069
                 1580.09 0.249881 60.0392
                 1579.99 0.252336 60.3716
                 1579.88 0.254668 60.704
                 1579.78 0.257016 61.0364
                 1579.67 0.25938 61.3687
                 1579.57 0.26176 61.7011
                 1579.47 0.264157 62.0335
                 1579.36 0.26657 62.3659
                 1579.26 0.268999 62.6983
                 1579.16 0.271444 63.0307
                 1579.05 0.273906 63.3631
                 1578.95 0.276384 63.6954
                 1578.84 0.278879 64.0278
                 1578.74 0.28139 64.3602
                 1578.64 0.283919 64.6926
                 1578.53 0.286463 65.025
                 1578.43 0.289025 65.3574
                 1578.32 0.291603 65.6898
                 1578.22 0.294199 66.0222
                 1578.12 0.296811 66.3545
                 1578.01 0.29944 66.6869
                 1577.91 0.302086 67.0193
                 1577.81 0.304749 67.3517
                 1577.7 0.30743 67.6841
                 1577.6 0.310127 68.0165
                 1577.49 0.312842 68.3489
                 1577.39 0.315574 68.6812
                 1577.29 0.318323 69.0136
                 1577.18 0.32109 69.346
                 1577.08 0.323874 69.6784
                 1576.98 0.326676 70.0108
                 1576.87 0.329495 70.3432
                 1576.77 0.332332 70.6756
                 1576.67 0.335186 71.0079
                 1576.56 0.338058 71.3403
                 1576.46 0.340947 71.6727
                 1576.35 0.343855 72.0051
                 1576.25 0.34678 72.3375
                 1576.15 0.349723 72.6699
                 1576.04 0.352684 73.0023
                 1575.94 0.355662 73.3347
                 1575.84 0.358659 73.667
                 1575.73 0.361674 73.9994
                 1575.63 0.364707 74.3318
                 1575.53 0.367757 74.6642
                 1575.42 0.370826 74.9966
                 1575.32 0.373914 75.329
                 1575.22 0.377019 75.6614
                 1575.11 0.380143 75.9937
                 1575.01 0.383284 76.3261
                 1574.91 0.386208 76.6586
                 1574.8 0.389122 76.9911
                 1574.7 0.39205 77.3235
                 1574.6 0.394992 77.656
                 1574.49 0.397949 77.9885
                 1574.39 0.400921 78.321
                 1574.29 0.403906 78.6534
                 1574.18 0.406907 78.9859
                 1574.08 0.409921 79.3184
                 1573.98 0.41295 79.6508
                 1573.87 0.415994 79.9833
                 1573.77 0.419052 80.3158
                 1573.67 0.422125 80.6483
                 1573.56 0.425212 80.9807
                 1573.46 0.428313 81.3132
                 1573.36 0.431429 81.6457
                 1573.25 0.43456 81.9781
                 1573.15 0.437705 82.3106
                 1573.05 0.440864 82.6431
                 1572.95 0.444038 82.9756
                 1572.84 0.447226 83.308
                 1572.74 0.450429 83.6405
                 1572.64 0.453647 83.973
                 1572.53 0.456878 84.3054
                 1572.43 0.460124 84.6379
                 1572.33 0.463385 84.9704
                 1572.22 0.46666 85.3029
                 1572.12 0.469949 85.6353
                 1572.02 0.473253 85.9678
                 1571.92 0.476571 86.3003
                 1571.81 0.479904 86.6328
                 1571.71 0.483251 86.9652
                 1571.61 0.486612 87.2977
                 1571.5 0.489988 87.6302
                 1571.4 0.493378 87.9626
                 1571.3 0.496783 88.2951
                 1571.19 0.500201 88.6276
                 1571.09 0.503634 88.9601
                 1570.99 0.507082 89.2925
                 1570.89 0.510543 89.625
                 1570.78 0.514019 89.9575
                 1570.68 0.517509 90.2899
                 1570.58 0.521014 90.6224
                 1570.48 0.524532 90.9549
                 1570.37 0.528065 91.2874
                 1570.27 0.531612 91.6198
                 1570.17 0.535173 91.9523
                 1570.06 0.538748 92.2848
                 1569.96 0.542175 92.6173
